Index,Unique ID,Size,Material,Prolateness,Oblateness,Alpha,Theta,Phi,Temperature,Mag x,Mag y,Mag z,Vorticity x,Vorticity y,Vorticity z,Relative helicity,Anisotropy energy,Exchange energy,Demag energy,Total energy,Directory
53,./LEMs/LEM034,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-2.24923344697941E-06,0.00012935492256095,0.000128926609483692,0.000231819360671217,-0.023349935844639,-0.0232672673354472,-0.000531792387053759,-2.50770040397096E-18,1.87871774796948E-17,5.03741857080824E-18,2.13168956465321E-17,./LEMs/LEM034
54,./LEMs/LEM060,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-6.49993317517664E-07,0.000129471934486606,-0.000128782432907805,4.90426935175575E-05,-0.0233640811488882,0.0232497747670951,-0.00053191276701479,-2.50728379499553E-18,1.87872319402875E-17,5.03576315900371E-18,2.13157113042957E-17,./LEMs/LEM060
55,./LEMs/LEM029,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,2.133688185364E-07,0.000130014099965091,0.00012843713049934,1.60078354366559E-05,0.0234234426047689,0.0231971498172134,0.000531799054297281,-2.50707808084314E-18,1.87827200874459E-17,5.04166054780569E-18,2.13173025544084E-17,./LEMs/LEM029
56,./LEMs/LEM022,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-1.20380391279817E-06,0.000129563806578403,-0.000128668592789003,9.92418209229921E-05,-0.0233795512326611,0.0232341059877961,-0.000531885164633258,-2.50730521682169E-18,1.87874224033678E-17,5.03560456504937E-18,2.13157217515955E-17,./LEMs/LEM022
57,./LEMs/LEM048,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,4.50595808448395E-06,-0.00012905434641895,0.000129214842549452,-0.000442637361290011,0.0233071000754122,-0.0233040271559401,-0.000531939737389976,-2.50728778627544E-18,1.87869464211479E-17,5.03641528920015E-18,2.13160739240726E-17,./LEMs/LEM048
58,./LEMs/LEM043,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-5.76271019205149E-06,0.000129215805893737,0.000129034347694664,0.000598744053348617,-0.0233302796686619,-0.0232819868959682,-0.000531803589182999,-2.50777347265941E-18,1.87879417017164E-17,5.03719587862536E-18,2.13173641076823E-17,./LEMs/LEM043
59,./LEMs/LEM100,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,9.60997760035036E-06,0.000127652517362509,0.000130547325956419,0.00105779818824103,0.0231185463944089,0.0234826375658604,0.000531880089535479,-2.50727165562187E-18,1.87885906170711E-17,5.03817675487183E-18,2.13194957163211E-17,./LEMs/LEM100
60,./LEMs/LEM012,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-1.40843895894153E-06,-0.000129219252771845,-0.000129101246296482,-0.000123786650116752,-0.0233150860646869,-0.0233056330011544,0.000531699193176808,-2.50724545064732E-18,1.87846548941259E-17,5.03990771012009E-18,2.13173171535987E-17,./LEMs/LEM012
61,./LEMs/LEM050,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,9.20639889212745E-08,-0.00012944006627363,0.000128852979789296,3.19942278404184E-05,-0.0233645850363774,0.0232549154212524,0.000531767241258495,-2.50702208886942E-18,1.87870219856746E-17,5.03758694592918E-18,2.13175868427343E-17,./LEMs/LEM050
62,./LEMs/LEM078,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,1.30189890251341E-06,0.00012942194318647,0.000128815588329401,-0.000175002202427196,-0.0233515865232032,-0.023266413285016,-0.00053178068440716,-2.50764676995344E-18,1.87879808093943E-17,5.03666906519072E-18,2.13170031046316E-17,./LEMs/LEM078
63,./LEMs/LEM025,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-1.05204776760642E-06,0.000129306431670933,0.000128984617161469,0.000117112945739668,-0.0233454055544424,-0.0232724971947554,-0.000531794647168316,-2.50768504543949E-18,1.87870098499216E-17,5.03752668289873E-18,2.13168514873808E-17,./LEMs/LEM025
64,./LEMs/LEM065,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,2.74617319138164E-06,0.000129892179919674,0.000128478015172688,0.00026867233096555,0.0234189069823367,0.0232001103125418,0.000531780487239813,-2.50717740404925E-18,1.87840378974987E-17,5.04056866166548E-18,2.1317429155115E-17,./LEMs/LEM065
65,./LEMs/LEM082,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,1.12357539170582E-05,-0.000129382448801248,0.000128502883835386,0.00121993735190777,-0.0233430526398429,0.0232562217856649,0.000531439354791434,-2.50732363676673E-18,1.87963872827821E-17,5.03135138202636E-18,2.13204150280417E-17,./LEMs/LEM082
66,./LEMs/LEM063,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,5.48537609551602E-06,0.000129406011743018,0.000129295124305254,0.00057282897222906,0.0232201892574777,0.0233933465293979,0.000532197010587919,-2.50706143460319E-18,1.87786149890402E-17,5.04663771338118E-18,2.13181912678182E-17,./LEMs/LEM063
67,./LEMs/LEM004,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,7.37303380191335E-07,0.000129468645810257,-0.000128814600606166,5.31754350281242E-05,0.0233676939071455,-0.0232517655255027,0.000531761859828136,-2.50701510715558E-18,1.87871970458041E-17,5.03739960376127E-18,2.13175815424098E-17,./LEMs/LEM004
68,./LEMs/LEM049,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-2.58167672735771E-07,0.000129538696657948,-0.000128755573478507,-5.03944600859319E-05,0.0233810254113037,-0.0232383315781093,0.000531770147252008,-2.50701400847965E-18,1.87869984276038E-17,5.03760812501335E-18,2.13175925441375E-17,./LEMs/LEM049
